,task,ns_seq_ind,rep,w1
0,push-back-v2,30000,0,1.178562604510981
0,push-back-v2,30000,1,1.1775853519206794
0,push-back-v2,30000,2,1.179428445859429
0,push-back-v2,30000,3,1.1795593963884925
0,push-back-v2,30000,4,1.178832396617311
0,push-back-v2,30000,5,1.1801851244961354
0,push-back-v2,30000,6,1.1757331515167158
0,push-back-v2,30000,7,1.1782390877213622
0,push-back-v2,30000,8,1.1789766565833095
0,push-back-v2,30000,9,1.1779932714471426
0,push-back-v2,35000,0,1.3810280829451624
0,push-back-v2,35000,1,1.3799377040767122
0,push-back-v2,35000,2,1.3811510667633913
0,push-back-v2,35000,3,1.3808045378431664
0,push-back-v2,35000,4,1.3801398833582788
0,push-back-v2,35000,5,1.3823936742755591
0,push-back-v2,35000,6,1.377202287953321
0,push-back-v2,35000,7,1.3788064478186601
0,push-back-v2,35000,8,1.381687816591747
0,push-back-v2,35000,9,1.3792869932987446
0,push-back-v2,40000,0,1.5968289948133767
0,push-back-v2,40000,1,1.599322172987159
0,push-back-v2,40000,2,1.5997146837488603
0,push-back-v2,40000,3,1.5997673489358197
0,push-back-v2,40000,4,1.5991578867613165
0,push-back-v2,40000,5,1.5993077527090178
0,push-back-v2,40000,6,1.5955843878000495
0,push-back-v2,40000,7,1.5972596169032989
0,push-back-v2,40000,8,1.6005642061229675
0,push-back-v2,40000,9,1.597283570668698
0,push-back-v2,45000,0,1.7750561741439526
0,push-back-v2,45000,1,1.7728819882727178
0,push-back-v2,45000,2,1.7783974453988292
0,push-back-v2,45000,3,1.775355589183783
0,push-back-v2,45000,4,1.774899117383898
0,push-back-v2,45000,5,1.776288139730239
0,push-back-v2,45000,6,1.773486112750809
0,push-back-v2,45000,7,1.7746992481371546
0,push-back-v2,45000,8,1.7766823160857856
0,push-back-v2,45000,9,1.77443317996415
0,push-back-v2,50000,0,1.9666585516365127
0,push-back-v2,50000,1,1.9663451954461344
0,push-back-v2,50000,2,1.9680651081151757
0,push-back-v2,50000,3,1.968276999682228
0,push-back-v2,50000,4,1.961841213522729
0,push-back-v2,50000,5,1.9692441623490442
0,push-back-v2,50000,6,1.9636323640842936
0,push-back-v2,50000,7,1.9672343370845982
0,push-back-v2,50000,8,1.9683362998020413
0,push-back-v2,50000,9,1.9663684375583603
0,push-back-v2,55000,0,2.1896519335401217
0,push-back-v2,55000,1,2.1881184009083117
0,push-back-v2,55000,2,2.184339754773227
0,push-back-v2,55000,3,2.1863490941367156
0,push-back-v2,55000,4,2.1887770137102995
0,push-back-v2,55000,5,2.185286065588727
0,push-back-v2,55000,6,2.1823912164453323
0,push-back-v2,55000,7,2.1813629164114867
0,push-back-v2,55000,8,2.188800275319983
0,push-back-v2,55000,9,2.1851522549416433
0,push-back-v2,60000,0,2.3460769451092416
0,push-back-v2,60000,1,2.344665920517522
0,push-back-v2,60000,2,2.34678300271671
0,push-back-v2,60000,3,2.343371541977212
0,push-back-v2,60000,4,2.342859344506303
0,push-back-v2,60000,5,2.3433917234211346
0,push-back-v2,60000,6,2.3338433108615595
0,push-back-v2,60000,7,2.346772124025015
0,push-back-v2,60000,8,2.3417782324662415
0,push-back-v2,60000,9,2.3437210010134533
0,push-back-v2,65000,0,2.52393737082591
0,push-back-v2,65000,1,2.527074819185115
0,push-back-v2,65000,2,2.5379105978309533
0,push-back-v2,65000,3,2.532527795954159
0,push-back-v2,65000,4,2.519479748513438
0,push-back-v2,65000,5,2.5336090375229134
0,push-back-v2,65000,6,2.5264776660911252
0,push-back-v2,65000,7,2.530412969125964
0,push-back-v2,65000,8,2.5309944527433856
0,push-back-v2,65000,9,2.529125969823832
0,push-back-v2,70000,0,2.7124899845053085
0,push-back-v2,70000,1,2.7138174390953393
0,push-back-v2,70000,2,2.7073946345853197
0,push-back-v2,70000,3,2.714399940749119
0,push-back-v2,70000,4,2.698156492274438
0,push-back-v2,70000,5,2.706141103049657
0,push-back-v2,70000,6,2.699878817100415
0,push-back-v2,70000,7,2.7063653427191565
0,push-back-v2,70000,8,2.7058745743771433
0,push-back-v2,70000,9,2.711725771869372
0,push-back-v2,75000,0,2.8900961033828376
0,push-back-v2,75000,1,2.8931186134315254
0,push-back-v2,75000,2,2.8974499193565877
0,push-back-v2,75000,3,2.891262634582704
0,push-back-v2,75000,4,2.8883628968546304
0,push-back-v2,75000,5,2.887976179461574
0,push-back-v2,75000,6,2.889343366864212
0,push-back-v2,75000,7,2.890889902740902
0,push-back-v2,75000,8,2.898935296708241
0,push-back-v2,75000,9,2.8822774260336526
0,push-back-v2,80000,0,3.0909645890194333
0,push-back-v2,80000,1,3.093013038928549
0,push-back-v2,80000,2,3.102168396043053
0,push-back-v2,80000,3,3.108270145308953
0,push-back-v2,80000,4,3.0988007092822927
0,push-back-v2,80000,5,3.0962654411267296
0,push-back-v2,80000,6,3.0876782614385507
0,push-back-v2,80000,7,3.0914945236328832
0,push-back-v2,80000,8,3.1008495973194083
0,push-back-v2,80000,9,3.0827946001953186
0,push-back-v2,85000,0,3.2718472334470032
0,push-back-v2,85000,1,3.2828716356726595
0,push-back-v2,85000,2,3.2818392797230262
0,push-back-v2,85000,3,3.2753601232896066
0,push-back-v2,85000,4,3.2799580691795778
0,push-back-v2,85000,5,3.282153351329171
0,push-back-v2,85000,6,3.2646646321580453
0,push-back-v2,85000,7,3.2767363570402193
0,push-back-v2,85000,8,3.2768953403301895
0,push-back-v2,85000,9,3.273095691975248
0,push-back-v2,90000,0,3.4704119175723456
0,push-back-v2,90000,1,3.4761773026982716
0,push-back-v2,90000,2,3.47824315725244
0,push-back-v2,90000,3,3.480036498013196
0,push-back-v2,90000,4,3.4751315908373055
0,push-back-v2,90000,5,3.477757301097002
0,push-back-v2,90000,6,3.4829334808587897
0,push-back-v2,90000,7,3.4737818964902445
0,push-back-v2,90000,8,3.473577841482357
0,push-back-v2,90000,9,3.466897196854924
0,push-back-v2,95000,0,3.5962092754101613
0,push-back-v2,95000,1,3.601475214084102
0,push-back-v2,95000,2,3.611243516199466
0,push-back-v2,95000,3,3.604647465181227
0,push-back-v2,95000,4,3.603570068490122
0,push-back-v2,95000,5,3.6041860860889092
0,push-back-v2,95000,6,3.603393955181434
0,push-back-v2,95000,7,3.6007984973631153
0,push-back-v2,95000,8,3.6056858557065325
0,push-back-v2,95000,9,3.6069770496776403
0,push-back-v2,100000,0,3.7850277091859112
0,push-back-v2,100000,1,3.7946888061026636
0,push-back-v2,100000,2,3.792835956302367
0,push-back-v2,100000,3,3.7978213909573055
0,push-back-v2,100000,4,3.801308677992081
0,push-back-v2,100000,5,3.800806134761116
0,push-back-v2,100000,6,3.7912728138290612
0,push-back-v2,100000,7,3.794389803582801
0,push-back-v2,100000,8,3.803107909497251
0,push-back-v2,100000,9,3.791588369939506
0,reach-v2,0,0,0.08048070727703013
0,reach-v2,0,1,0.08048072721465219
0,reach-v2,0,2,0.08048070114187372
0,reach-v2,0,3,0.08048071082137062
0,reach-v2,0,4,0.08048070462369479
0,reach-v2,0,5,0.08048070797019904
0,reach-v2,0,6,0.08048071807813335
0,reach-v2,0,7,0.08048072160869421
0,reach-v2,0,8,0.08048070914825896
0,reach-v2,0,9,0.08048071183038072
0,reach-v2,5000,0,0.24086494198659317
0,reach-v2,5000,1,0.24017635146048005
0,reach-v2,5000,2,0.24050119700788372
0,reach-v2,5000,3,0.24072484048328038
0,reach-v2,5000,4,0.24056979809561083
0,reach-v2,5000,5,0.24031123803734855
0,reach-v2,5000,6,0.24059728377823772
0,reach-v2,5000,7,0.2410457918411209
0,reach-v2,5000,8,0.24126465160529084
0,reach-v2,5000,9,0.24042312767568055
0,reach-v2,10000,0,0.43114176739027565
0,reach-v2,10000,1,0.42930458723963794
0,reach-v2,10000,2,0.4308647872880028
0,reach-v2,10000,3,0.4311518806588782
0,reach-v2,10000,4,0.4305160297093867
0,reach-v2,10000,5,0.4300712997073485
0,reach-v2,10000,6,0.4292114354770827
0,reach-v2,10000,7,0.4301011986002885
0,reach-v2,10000,8,0.43151748775739335
0,reach-v2,10000,9,0.42973179880952034
0,reach-v2,15000,0,0.5941470121826264
0,reach-v2,15000,1,0.5967344983568116
0,reach-v2,15000,2,0.5966375274529951
0,reach-v2,15000,3,0.5939101947797354
0,reach-v2,15000,4,0.5958253685663598
0,reach-v2,15000,5,0.5957262333816616
0,reach-v2,15000,6,0.5928689958650738
0,reach-v2,15000,7,0.5953497474501963
0,reach-v2,15000,8,0.5953315980727771
0,reach-v2,15000,9,0.5950187419573396
0,reach-v2,20000,0,0.7741312380441587
0,reach-v2,20000,1,0.7705632405132457
0,reach-v2,20000,2,0.7727127523407286
0,reach-v2,20000,3,0.7741684121817433
0,reach-v2,20000,4,0.7729842624278533
0,reach-v2,20000,5,0.7734416792215408
0,reach-v2,20000,6,0.7712837881094421
0,reach-v2,20000,7,0.7723637105310183
0,reach-v2,20000,8,0.7719474723913369
0,reach-v2,20000,9,0.7745810088519894
0,reach-v2,25000,0,0.9928009106595812
0,reach-v2,25000,1,0.9885373957112125
0,reach-v2,25000,2,0.9903399738885532
0,reach-v2,25000,3,0.9897725985280976
0,reach-v2,25000,4,0.9902216576471031
0,reach-v2,25000,5,0.992918030117588
0,reach-v2,25000,6,0.9909815124721113
0,reach-v2,25000,7,0.9866349579860871
0,reach-v2,25000,8,0.9942384219460073
0,reach-v2,25000,9,0.9899009113070162
0,reach-v2,30000,0,1.186344566918318
0,reach-v2,30000,1,1.185551666859869
0,reach-v2,30000,2,1.1860222848966189
0,reach-v2,30000,3,1.1822589033693203
0,reach-v2,30000,4,1.1839112144130883
0,reach-v2,30000,5,1.1861410495639193
0,reach-v2,30000,6,1.1835692350727436
0,reach-v2,30000,7,1.1818994538573964
0,reach-v2,30000,8,1.1823007610218392
0,reach-v2,30000,9,1.1868820137268787
0,reach-v2,35000,0,1.4057199612832427
0,reach-v2,35000,1,1.4028496814854343
0,reach-v2,35000,2,1.4046746977978937
0,reach-v2,35000,3,1.407310865096074
0,reach-v2,35000,4,1.4067317336157015
0,reach-v2,35000,5,1.4028435309199356
0,reach-v2,35000,6,1.399629513877219
0,reach-v2,35000,7,1.398943564392749
0,reach-v2,35000,8,1.3991979497886025
0,reach-v2,35000,9,1.4034236878219464
0,reach-v2,40000,0,1.5649065304038179
0,reach-v2,40000,1,1.5612338601709708
0,reach-v2,40000,2,1.5611921011996697
0,reach-v2,40000,3,1.5701475332426889
0,reach-v2,40000,4,1.5573305332902247
0,reach-v2,40000,5,1.5642350430970717
0,reach-v2,40000,6,1.5589450514303709
0,reach-v2,40000,7,1.5631409549262378
0,reach-v2,40000,8,1.5608157346723295
0,reach-v2,40000,9,1.561549625658434
0,reach-v2,45000,0,1.7603740754572574
0,reach-v2,45000,1,1.7592351453281252
0,reach-v2,45000,2,1.7663431435857386
0,reach-v2,45000,3,1.7640441493477435
0,reach-v2,45000,4,1.7671807224282736
0,reach-v2,45000,5,1.7682194108826559
0,reach-v2,45000,6,1.7614000652890938
0,reach-v2,45000,7,1.7626809139702704
0,reach-v2,45000,8,1.7621193862778959
0,reach-v2,45000,9,1.7581362198712565
0,reach-v2,50000,0,1.9516943893108438
0,reach-v2,50000,1,1.9490758248518345
0,reach-v2,50000,2,1.9432881998884515
0,reach-v2,50000,3,1.9529758715792775
0,reach-v2,50000,4,1.9554490287596962
0,reach-v2,50000,5,1.9519847169394364
0,reach-v2,50000,6,1.9434947339106259
0,reach-v2,50000,7,1.9501065926860754
0,reach-v2,50000,8,1.948334700179758
0,reach-v2,50000,9,1.9528023461813642
0,reach-v2,55000,0,2.157229492045208
0,reach-v2,55000,1,2.1594773121916506
0,reach-v2,55000,2,2.167533689569521
0,reach-v2,55000,3,2.1657594810086285
0,reach-v2,55000,4,2.1547188542594746
0,reach-v2,55000,5,2.16481356820266
0,reach-v2,55000,6,2.1559029140077164
0,reach-v2,55000,7,2.151928809398362
0,reach-v2,55000,8,2.1536083104848727
0,reach-v2,55000,9,2.1627395975440646
0,reach-v2,60000,0,2.3474469334795085
0,reach-v2,60000,1,2.3775764254611653
0,reach-v2,60000,2,2.364349508391504
0,reach-v2,60000,3,2.345579150418903
0,reach-v2,60000,4,2.348071412451382
0,reach-v2,60000,5,2.3564424478694392
0,reach-v2,60000,6,2.34376703698511
0,reach-v2,60000,7,2.3411237694758036
0,reach-v2,60000,8,2.3565886934367843
0,reach-v2,60000,9,2.34365808070743
0,reach-v2,65000,0,2.5385282141956136
0,reach-v2,65000,1,2.5293333144894876
0,reach-v2,65000,2,2.542905453195842
0,reach-v2,65000,3,2.5304802571987692
0,reach-v2,65000,4,2.5309163978943263
0,reach-v2,65000,5,2.5383824043996186
0,reach-v2,65000,6,2.5395493585314934
0,reach-v2,65000,7,2.53429365341098
0,reach-v2,65000,8,2.5319566657368333
0,reach-v2,65000,9,2.5258432735433436
0,reach-v2,70000,0,2.7082183067933108
0,reach-v2,70000,1,2.71406108314632
0,reach-v2,70000,2,2.7192253369517996
0,reach-v2,70000,3,2.7251381227845215
0,reach-v2,70000,4,2.7225725432905796
0,reach-v2,70000,5,2.7217539341988255
0,reach-v2,70000,6,2.7217479310427444
0,reach-v2,70000,7,2.714271630627035
0,reach-v2,70000,8,2.7227126439268616
0,reach-v2,70000,9,2.713424666180564
0,reach-v2,75000,0,2.92551652653349
0,reach-v2,75000,1,2.9226760787767914
0,reach-v2,75000,2,2.939497914152272
0,reach-v2,75000,3,2.9334919123317227
0,reach-v2,75000,4,2.9278061843942087
0,reach-v2,75000,5,2.9273908932600734
0,reach-v2,75000,6,2.916068656861981
0,reach-v2,75000,7,2.9207118040990436
0,reach-v2,75000,8,2.927177985701276
0,reach-v2,75000,9,2.923990907401817
0,reach-v2,80000,0,3.1159914239144824
0,reach-v2,80000,1,3.113499899148868
0,reach-v2,80000,2,3.1211901388882906
0,reach-v2,80000,3,3.1136198672357125
0,reach-v2,80000,4,3.1119879736952547
0,reach-v2,80000,5,3.117009809298658
0,reach-v2,80000,6,3.1057753327184963
0,reach-v2,80000,7,3.10823731957764
0,reach-v2,80000,8,3.11100270707614
0,reach-v2,80000,9,3.104941485158861
0,reach-v2,85000,0,3.29968095113866
0,reach-v2,85000,1,3.2834914227478382
0,reach-v2,85000,2,3.3006066828727536
0,reach-v2,85000,3,3.3006910411881045
0,reach-v2,85000,4,3.306423990619952
0,reach-v2,85000,5,3.3042710521844425
0,reach-v2,85000,6,3.2890457283735124
0,reach-v2,85000,7,3.298797818853414
0,reach-v2,85000,8,3.2994246648978596
0,reach-v2,85000,9,3.3015836272844936
0,reach-v2,90000,0,3.4357567166677567
0,reach-v2,90000,1,3.414119743275501
0,reach-v2,90000,2,3.4304463587072545
0,reach-v2,90000,3,3.4490888196496083
0,reach-v2,90000,4,3.4316415587564606
0,reach-v2,90000,5,3.4509902938533537
0,reach-v2,90000,6,3.4433706222239544
0,reach-v2,90000,7,3.4299247520826825
0,reach-v2,90000,8,3.454958771658226
0,reach-v2,90000,9,3.4329194471237505
0,reach-v2,95000,0,3.6045581373218356
0,reach-v2,95000,1,3.614278672662126
0,reach-v2,95000,2,3.619525597860015
0,reach-v2,95000,3,3.6000114823011256
0,reach-v2,95000,4,3.615788187484301
0,reach-v2,95000,5,3.598919511657643
0,reach-v2,95000,6,3.5982311918295435
0,reach-v2,95000,7,3.594505502297132
0,reach-v2,95000,8,3.6008128396231482
0,reach-v2,95000,9,3.5995455148626814
0,reach-v2,100000,0,3.826419521330119
0,reach-v2,100000,1,3.8260145736956557
0,reach-v2,100000,2,3.8461984701074012
0,reach-v2,100000,3,3.8279799949542213
0,reach-v2,100000,4,3.8140871191353853
0,reach-v2,100000,5,3.837859818684687
0,reach-v2,100000,6,3.8367982130641654
0,reach-v2,100000,7,3.8294679485727103
0,reach-v2,100000,8,3.811069464062167
0,reach-v2,100000,9,3.815903631674235
0,reach-wall-v2,0,0,0.08008676554282622
0,reach-wall-v2,0,1,0.08008676709047088
0,reach-wall-v2,0,2,0.08008676283576217
0,reach-wall-v2,0,3,0.08008679177211463
0,reach-wall-v2,0,4,0.08008677760242802
0,reach-wall-v2,0,5,0.08008676299946654
0,reach-wall-v2,0,6,0.08008676782010675
0,reach-wall-v2,0,7,0.08008677991373929
0,reach-wall-v2,0,8,0.08008693997442622
0,reach-wall-v2,0,9,0.08008676179645172
0,reach-wall-v2,5000,0,0.22640630804348957
0,reach-wall-v2,5000,1,0.22532122672447147
0,reach-wall-v2,5000,2,0.22540348291808707
0,reach-wall-v2,5000,3,0.22600894939789673
0,reach-wall-v2,5000,4,0.22602128396053559
0,reach-wall-v2,5000,5,0.2261306538575532
0,reach-wall-v2,5000,6,0.22606143451958546
0,reach-wall-v2,5000,7,0.22629282366055983
0,reach-wall-v2,5000,8,0.22665410505039002
0,reach-wall-v2,5000,9,0.22579790407118094
0,reach-wall-v2,10000,0,0.4239342695707533
0,reach-wall-v2,10000,1,0.4218503955423327
0,reach-wall-v2,10000,2,0.4226998720600402
0,reach-wall-v2,10000,3,0.42330797163369865
0,reach-wall-v2,10000,4,0.422683354601028
0,reach-wall-v2,10000,5,0.42294431247382414
0,reach-wall-v2,10000,6,0.42154203769905557
0,reach-wall-v2,10000,7,0.42291297065355876
0,reach-wall-v2,10000,8,0.4240221113658952
0,reach-wall-v2,10000,9,0.42230415991322645
0,reach-wall-v2,15000,0,0.5960784661867915
0,reach-wall-v2,15000,1,0.5918036513768989
0,reach-wall-v2,15000,2,0.5967371078420824
0,reach-wall-v2,15000,3,0.5930525021004435
0,reach-wall-v2,15000,4,0.5953839251998467
0,reach-wall-v2,15000,5,0.5949416372264578
0,reach-wall-v2,15000,6,0.5939910037084777
0,reach-wall-v2,15000,7,0.5957549368625861
0,reach-wall-v2,15000,8,0.5985696133405805
0,reach-wall-v2,15000,9,0.5951255049355232
0,reach-wall-v2,20000,0,0.7790599623519718
0,reach-wall-v2,20000,1,0.7772662687831168
0,reach-wall-v2,20000,2,0.7794369922538148
0,reach-wall-v2,20000,3,0.7784531270473343
0,reach-wall-v2,20000,4,0.7774857754607603
0,reach-wall-v2,20000,5,0.7773993661487559
0,reach-wall-v2,20000,6,0.7763214345395009
0,reach-wall-v2,20000,7,0.7773891080487159
0,reach-wall-v2,20000,8,0.7797467834519396
0,reach-wall-v2,20000,9,0.7776996675606287
0,reach-wall-v2,25000,0,0.9892857140905637
0,reach-wall-v2,25000,1,0.9886590100777081
0,reach-wall-v2,25000,2,0.9940239764096858
0,reach-wall-v2,25000,3,0.9931114590304342
0,reach-wall-v2,25000,4,0.9928942934455276
0,reach-wall-v2,25000,5,0.996415245535924
0,reach-wall-v2,25000,6,0.9882391877735804
0,reach-wall-v2,25000,7,0.991177757506953
0,reach-wall-v2,25000,8,0.9924872635923144
0,reach-wall-v2,25000,9,0.9908052553261883
0,reach-wall-v2,30000,0,1.1765394535769056
0,reach-wall-v2,30000,1,1.172481096271571
0,reach-wall-v2,30000,2,1.1718809786226507
0,reach-wall-v2,30000,3,1.1773845798010865
0,reach-wall-v2,30000,4,1.1730050587409036
0,reach-wall-v2,30000,5,1.1759940732764254
0,reach-wall-v2,30000,6,1.1694040567280746
0,reach-wall-v2,30000,7,1.1734660399677324
0,reach-wall-v2,30000,8,1.174381711253897
0,reach-wall-v2,30000,9,1.1714544817987338
0,reach-wall-v2,35000,0,1.3694215343003249
0,reach-wall-v2,35000,1,1.3705915595678504
0,reach-wall-v2,35000,2,1.373910420046881
0,reach-wall-v2,35000,3,1.3656930378781278
0,reach-wall-v2,35000,4,1.3668773645536527
0,reach-wall-v2,35000,5,1.366720480017646
0,reach-wall-v2,35000,6,1.362083012238306
0,reach-wall-v2,35000,7,1.364972842093935
0,reach-wall-v2,35000,8,1.3732294697796725
0,reach-wall-v2,35000,9,1.3737463498510782
0,reach-wall-v2,40000,0,1.578568137312806
0,reach-wall-v2,40000,1,1.5795999543797086
0,reach-wall-v2,40000,2,1.578834914921795
0,reach-wall-v2,40000,3,1.582690923642681
0,reach-wall-v2,40000,4,1.5781271801334051
0,reach-wall-v2,40000,5,1.5855674361578833
0,reach-wall-v2,40000,6,1.5797839603044324
0,reach-wall-v2,40000,7,1.5750911116291364
0,reach-wall-v2,40000,8,1.5854589900866392
0,reach-wall-v2,40000,9,1.5749814646321283
0,reach-wall-v2,45000,0,1.7833156862808952
0,reach-wall-v2,45000,1,1.7731242438112431
0,reach-wall-v2,45000,2,1.779243418486879
0,reach-wall-v2,45000,3,1.778006733178985
0,reach-wall-v2,45000,4,1.7707955014497732
0,reach-wall-v2,45000,5,1.7726801963198668
0,reach-wall-v2,45000,6,1.7801263654029342
0,reach-wall-v2,45000,7,1.7720115499771554
0,reach-wall-v2,45000,8,1.7803931564435207
0,reach-wall-v2,45000,9,1.776999568850625
0,reach-wall-v2,50000,0,1.963895368089282
0,reach-wall-v2,50000,1,1.961177897351714
0,reach-wall-v2,50000,2,1.9643569278657955
0,reach-wall-v2,50000,3,1.9643977238737647
0,reach-wall-v2,50000,4,1.963701083389405
0,reach-wall-v2,50000,5,1.9567061468881248
0,reach-wall-v2,50000,6,1.952981445591816
0,reach-wall-v2,50000,7,1.9591077894984885
0,reach-wall-v2,50000,8,1.9699677331645002
0,reach-wall-v2,50000,9,1.9683413430444612
0,reach-wall-v2,55000,0,2.163983883500847
0,reach-wall-v2,55000,1,2.164741945907752
0,reach-wall-v2,55000,2,2.1615433512001476
0,reach-wall-v2,55000,3,2.168746099706221
0,reach-wall-v2,55000,4,2.160179575033261
0,reach-wall-v2,55000,5,2.166379292454604
0,reach-wall-v2,55000,6,2.159742310558805
0,reach-wall-v2,55000,7,2.158935459390142
0,reach-wall-v2,55000,8,2.1649754712002625
0,reach-wall-v2,55000,9,2.1525718733449306
0,reach-wall-v2,60000,0,2.34550017761576
0,reach-wall-v2,60000,1,2.3463358688462748
0,reach-wall-v2,60000,2,2.350577776316328
0,reach-wall-v2,60000,3,2.344065530511056
0,reach-wall-v2,60000,4,2.3330918424320677
0,reach-wall-v2,60000,5,2.3477100760954763
0,reach-wall-v2,60000,6,2.342930988462113
0,reach-wall-v2,60000,7,2.3460094220455576
0,reach-wall-v2,60000,8,2.342476261514054
0,reach-wall-v2,60000,9,2.3416728972972027
0,reach-wall-v2,65000,0,2.537882230710726
0,reach-wall-v2,65000,1,2.53953198179451
0,reach-wall-v2,65000,2,2.541547240109344
0,reach-wall-v2,65000,3,2.544951354954477
0,reach-wall-v2,65000,4,2.5478758463177376
0,reach-wall-v2,65000,5,2.5422816851923806
0,reach-wall-v2,65000,6,2.5295359426791655
0,reach-wall-v2,65000,7,2.5408591275217502
0,reach-wall-v2,65000,8,2.545019273704182
0,reach-wall-v2,65000,9,2.544085388641571
0,reach-wall-v2,70000,0,2.7463151419412406
0,reach-wall-v2,70000,1,2.7261471268604613
0,reach-wall-v2,70000,2,2.7474207886590043
0,reach-wall-v2,70000,3,2.7480125284822976
0,reach-wall-v2,70000,4,2.7265892807004497
0,reach-wall-v2,70000,5,2.744321409268459
0,reach-wall-v2,70000,6,2.7328100856063577
0,reach-wall-v2,70000,7,2.723067555638134
0,reach-wall-v2,70000,8,2.73842591895514
0,reach-wall-v2,70000,9,2.745699116897098
0,reach-wall-v2,75000,0,2.9240050782862443
0,reach-wall-v2,75000,1,2.934106845566093
0,reach-wall-v2,75000,2,2.925507430901996
0,reach-wall-v2,75000,3,2.938051750540987
0,reach-wall-v2,75000,4,2.931545544594243
0,reach-wall-v2,75000,5,2.923528104607861
0,reach-wall-v2,75000,6,2.9152008587717315
0,reach-wall-v2,75000,7,2.9241998224720067
0,reach-wall-v2,75000,8,2.9379904191607196
0,reach-wall-v2,75000,9,2.924422296729964
0,reach-wall-v2,80000,0,3.081651096012898
0,reach-wall-v2,80000,1,3.083051588735612
0,reach-wall-v2,80000,2,3.1006381670070504
0,reach-wall-v2,80000,3,3.0846302088661703
0,reach-wall-v2,80000,4,3.0933342305301896
0,reach-wall-v2,80000,5,3.0751705915221645
0,reach-wall-v2,80000,6,3.0920353484924012
0,reach-wall-v2,80000,7,3.09710625431836
0,reach-wall-v2,80000,8,3.0909090865414637
0,reach-wall-v2,80000,9,3.0859006348099833
0,reach-wall-v2,85000,0,3.276244677156992
0,reach-wall-v2,85000,1,3.281814164380146
0,reach-wall-v2,85000,2,3.301015221521789
0,reach-wall-v2,85000,3,3.284351613923304
0,reach-wall-v2,85000,4,3.2945469775146483
0,reach-wall-v2,85000,5,3.287723587467957
0,reach-wall-v2,85000,6,3.3019111971673225
0,reach-wall-v2,85000,7,3.286693076316679
0,reach-wall-v2,85000,8,3.286989942589706
0,reach-wall-v2,85000,9,3.2837284198704855
0,reach-wall-v2,90000,0,3.4309257623078784
0,reach-wall-v2,90000,1,3.4544061979586864
0,reach-wall-v2,90000,2,3.448899703593946
0,reach-wall-v2,90000,3,3.465395042396009
0,reach-wall-v2,90000,4,3.4471592682270207
0,reach-wall-v2,90000,5,3.4594673158798144
0,reach-wall-v2,90000,6,3.4462535179773046
0,reach-wall-v2,90000,7,3.453971520725746
0,reach-wall-v2,90000,8,3.424208604659366
0,reach-wall-v2,90000,9,3.440002928329011
0,reach-wall-v2,95000,0,3.6124180450371295
0,reach-wall-v2,95000,1,3.6227107511129013
0,reach-wall-v2,95000,2,3.610323210842109
0,reach-wall-v2,95000,3,3.6033445911778172
0,reach-wall-v2,95000,4,3.5917005899003738
0,reach-wall-v2,95000,5,3.610310186035751
0,reach-wall-v2,95000,6,3.6158758238687803
0,reach-wall-v2,95000,7,3.612665696262407
0,reach-wall-v2,95000,8,3.620999859430039
0,reach-wall-v2,95000,9,3.5960198920367987
0,reach-wall-v2,100000,0,3.787531501395744
0,reach-wall-v2,100000,1,3.8096970162312473
0,reach-wall-v2,100000,2,3.8114166866204853
0,reach-wall-v2,100000,3,3.7971296525214697
0,reach-wall-v2,100000,4,3.77816266019227
0,reach-wall-v2,100000,5,3.8120018897035273
0,reach-wall-v2,100000,6,3.7927321387199586
0,reach-wall-v2,100000,7,3.7893121923781448
0,reach-wall-v2,100000,8,3.8031169338736572
0,reach-wall-v2,100000,9,3.7975966163144648
